47730104646682876457112860358500036867417534;63437950000106;71974789527
72233832854370415305028575251633612370521722;29327810000139;24967706347
44043874367502673571047704088361580822674547;98128990000142;43101560292
31353315758845724747582856350266886865076265;64507610000169;71085236986
65372838083655145533880706460534488735021544;47819870000150;41694951367
83845034151211778610233452705343648353535323;91069600000161;86597198328
70266317141263170158575650868808101154633043;31135230000191;04826103794
81124513501381533872445057477701064317800563;74298560000100;70574637400
71502380275464188738766630311058615200205671;18881300000192;26035627897
46557024010263144288362881683334822386526101;16071610000116;07734803318
72043248878070566642785705476500056641281652;96511550000144;60281534438
78740260645438018347716423685528533238367172;55513170000161;78306684770
20345862543546452352165270208788462517204557;34107720000172;35838870850
83407443450875480832852161038806818144435724;95745320000187;06401546620
86223117676568807263778601686010818703367328;59046490000100;16302836140
83832146863027286520455784248641072350845375;17991130000136;18028713149
37105106050085443685617055667610284130264283;20097570000159;24211278746
24670848100040602838415701055611115867664614;24129610000158;11630858129
67445361240458120113143714447162183047343685;10619230000197;30578388553
22326230573437374853181302445326536403138858;41802390000109;74250670805
31030141262657672674543321725185060682870262;48173740000156;80851896405
42708244313423816734361117373541432282402244;62507930000193;11233987550
67427105335012253145417308278141257111126867;82059850000120;34413999606
16883087007335167040527055275367733701334631;02584110000173;39406752298
80645286513781013505655606725710721372048648;91176620000131;61663005222
73655752653460000721740662004863705145164385;27086340000133;50668129891
87277523554175512877353413705822234360845873;30699950000117;38871538129
12815736281870086232044052414454256167184726;83895690000111;67623957163
73748071574035548225266474073576582434260051;59952660000115;85014389953
27117160825107842526155303435420452138572755;64080220000155;94395651607
28248085644370728435550681213875362833264434;25723500000182;03196430502
74852210753331272820158114314040204251522586;13892360000197;41738871320
77507644211453585258324681405527310224064023;84998500000154;42813545651
33682222476566082547314475811123803818881226;48046950000183;95370000603
47574841206771667874363632738707105373666536;83615210000111;12912490103
52381573200224677210868688714521527502053605;13647710000150;84596122016
82844425757748075244310788443701640030865444;71644670000199;51088793932
11320072711264500035171065801716040817688845;85581690000172;04532209404
37216604651170453726806561487312818304288470;05304860000132;08679011282
41737177757067568154700486405863008830687646;82383670000107;60742478629
33048241630537082650052430271528751620711684;67146630000140;85866140330
86483261067641254512432508610047577704163476;23732870000150;37255998232
63727026206507751155733251775858574353370312;24571690000105;51903758467
24052718183245230440435802157185676148020800;73828050000135;05792069204
41304453128033144277543778723441051865023755;84162070000136;23682931244
66163068446805273127612667815073233465164768;55938810000185;27608539003
64508873808628353344561660254110546736207675;62818200000103;09524330792
64587280782332146704577316416474054553287760;98238920000147;08638752890
76434377518674438753165444071684004284167387;60803130000194;77881084723
35828811424452451872637387356385574476136343;23681780000188;59921767992
22740462170068516518776634817817582848627634;64550100000174;44700918713
34445028067153014806502100485455658368847852;48673210000177;13867689016
72202225235716346026563030772583381486014803;37620420000180;64578482227
12638762582346078874613745336253227423505122;43059420000156;96581205397
51244051824722566101523484177737278724118354;85943310000100;67899909686
15742527847573404137404352832181710676401532;38545450000132;08397442189
25318705620524053781280315545711285677312586;16770150000114;67800888380
31858053420278046680766825351675611286023726;09723180000104;62026148970
13487525542281087222388813082144787501747113;57389980000183;90292114583
58701060238823115508816366223326752022387481;56349670000172;36215050750
66320285815304768811775607448316516222247201;08048400000189;31027192793
52207520335371821456478407430086706514624503;41456100000104;48428087210
65183223458255432652186323560547270775658650;89520140000102;92028772700
85845437427732225005456403631248764100853130;19492530000122;43349067379
33635431574047046655652187401503882117275865;86462660000100;32553440936
10353281106300563578818573711371486306463270;35618690000121;34619138800
36031880085607575274186731124752411316643001;47657930000186;89347938807
87340271825607611783126487280761635617140831;72450810000150;53129641904
73100766816034020023732576343571605438354038;82357320000168;33214995502
63574683836528712470337062257374303213318121;68423600000104;57345960510
20568310426144283633204454470100645808637814;62851460000180;79645437334
32235531736616216336314347421778042327435652;21758900000172;38681785974
48127110662016734187620235161764337823202267;46208120000180;54299859707
12338178370125127124311532848658647580222407;06998900000156;34769659962
56761600263070273823158450267848053688272153;99829870000135;35091064150
76437125571861186737032654363711541816141016;45307380000140;14012473930
40063050740602388730031280025073152687048007;24614800000160;15864094170
88518144224626527016636257165344331103373221;79958720000114;26938025045
23165566667110440500204554415230123336514536;19692790000141;55910595970
17174131241866546407414568853532307008377574;29008870000199;26901526814
45886306462027381285121812370257000515777706;85039890000106;70437331628
12120138537460208481113831155608864728824410;29494580000100;10404155200
46565770006331083512508165124111768738672606;88206060000106;52210030404
20527570076278356786826582610371378233625383;00854910000131;87680974500
18680021711741786753157360004814775316555608;94100880000111;12183355646
14031635011156575783588377853187771080052402;41922930000180;76414110370
87708028536055107650135821213140406167131813;72853780000123;29830011801
47541441135310255428358385727307402783174203;24626020000130;36475879665
12138851205326324244034363862465678583080600;08712030000132;03954507803
78756438765250057273124384430182325887011736;10002310000107;68966959199
76073377366612113462254008375814718052752405;33489230000115;54492931511
75344640225028416485080452713842467404653403;28285700000199;50925457477
82655137286001571687154502256665408325671517;00290930000127;06515400381
26733334610236188613214526363837121282427147;91431580000127;80800920368
50003703567171367731480133246428343151846728;94507380000107;35107716563
60578056731534305704017812734636102181241472;46882330000159;16225560114
27858001716787146525274448532142203744510376;01315290000125;08012043211
57763125116518847381880657054448173656606232;83559200000106;26431898338
24066111081616281800062362717644378212565616;03466630000144;48519818722
70046887025783250513584838712078364214674773;21764980000179;46627703866
85732722601247845858178463241851876040143103;36798270000137;67507315118
40020211855132562676462442427180261477147738;19833410000141;48008631392
33713772417218457245372172485113527640857874;95950550000188;81863642501
40660134520376551318758108464206014526305384;59686040000181;58221152099
34464678518311445125565260261376313623866353;70646670000165;49058205967
38655524813207457384615238252654815288524448;99575990000153;80061112941
27472741641444275882251127731608516128588408;52355850000106;01719291608
54731450570146264767074782811653445674472270;59770120000110;02792131748
50234765268818387270134526820374185155013878;23746250000170;70054218500
72430761317852536166043330521871763112877156;70600590000179;55115116847
41752444851332781135167554120475465268262543;84902280000113;35534642327
53160205252405671047215604185053434335345824;54170220000192;82352155606
28748722545172156563026647645520145005776432;29627890000148;10311625932
55228546782202812771434030228187252472576414;30311640000183;89849663804
33161660222064843252038022054137004621385401;98774350000100;17133266040
25670653420452060071630275464374081541655437;42079890000119;11322507651
70551042645385423582643723726057035202523825;44442210000105;50621443450
87706512373827076083427454046803107318000080;76577140000199;29808905021
84637857462028784604287715340341588254185126;22769660000174;51514567253
80012213051342421472658215258738436330751021;46600440000180;22776599242
30757626757628128423576467365773461530208506;77631500000156;38007530304
62856345611530487280204815185048164723400884;94655970000179;12400703493
71847013740156763646442801805346242716401211;73919000000163;89242144894
76630852762720282703452127036315837183340134;80945840000166;61866659413
61570048467421885080038011555266800536124087;85134870000106;70604391617
60268834447463428426510055888436533130882074;81939860000197;05136091487
88808858555523850160586827120274283054883234;87208410000100;08956624690
37867134564536560282536814875720074643762153;68840390000141;53689152410
21777338222833845204525041202240314312465358;61330840000107;90144819937
67684233113170333610054673306017060630566058;85206990000171;16743008249
87440041386301562564162857026071531378164474;63479110000106;67631689342
78780084636125214513150774562618377668230235;87155760000156;52854059719
51452027043136874872560844647508642401262733;43931140000196;05087621465
46438311661063304184401046136280723683545355;91807520000166;97511003052
83818853811723530368841242755682033842535817;49620090000102;70119056003
60623464634550128001853561167874102268182267;95776520000105;23505508691
53786028142613874418657218530584728467801336;17889820000189;45879408523
24274454282215045480651766780362088573626364;02703740000110;89674406697
34554457173526248641032386464555666064388448;59758800000119;87712232237
20683727343147528765750086228717083168716863;53956170000100;81175825549
70447561113815863373826263471301886164884742;45466630000194;48720770243
16524675342646523413750673320440053231206576;03883810000121;54806267449
61105363068186504788201768073727714142827711;37988670000178;37303289640
76526736661613743641413450503286660070731848;92313140000138;46211512406
88460141013202556520113518364374177053230703;32185040000141;99942623434
57530104537128250010636245312453231160486036;29202750000128;97835531518
54753833504750160037011120126561244745761738;42624650000158;35320036353
82861154732846816611656356203373225788870688;97807660000110;76295950426
53553813030126664627171855110807310343168410;57814230000101;52152383320
27238266252236141727658428162834800782756121;07014680000141;94815996806
12663682415132621050064885857681768126521270;63430410000192;53124237935
82067842186180615420100008377123804161434577;62499300000114;55905219125
35073567544522314740708431824511686681431233;41110460000150;60519762649
57425088613613337107700730888364364758602534;00921660000105;94108333969
38446232053618220484571628736868475417678288;49272990000106;17591449915
78773568360161026728576442036178083735044873;30189340000173;52518242112
41866870851135323083726853868341720538670787;56063030000100;90904733270
57661647177820878788676753017368208560301844;57975880000139;13947620543
13053534377356717052413115862312724152477032;13816420000192;80019633815
11402172005216680202106665613888834487162278;15748260000117;10826001807
43405006773157630022270487514441723740500174;63853790000178;37140251894
85780240760578377187748304722110053473023832;95534690000175;07242092639
51830230870182776344128845476758272844416170;83764870000164;65858994741
57822477522878872625654310480146750524267547;70934720000100;04199378200
47812546468402770875417271751873132620526227;02696770000146;23072467978
83566276042078663876107128423761514044073251;91727860000187;64121783417
51480824223654815516534108503083688477723152;05636920000114;42629287998
72504741325788128206383575741677436546420552;85194470000196;39601137734
80802010254767016078378007440811207643025714;43142040000180;71415332576
74660542148238684640726277225682803883816815;70130190000147;66194243171
87038316007380065256111853517652771465050808;23708820000138;53733519469
17721123115852524546300060416834371118058454;23600990000102;46085326181
20151550384865310213011162514048272530835057;98734570000100;97578308289
47314543350816532707267245746138238464437312;01638930000138;60619188952
14477887417276304658528051182041658811483153;84905240000125;88203918212
14801333178607611673837474356281227637706742;87879640000100;91371131350
78445303276365680134516377380752821563242683;94825450000167;57097147555
35665178262285220150677805843387870500223523;13742160000158;78103631744
34803668630355258273260513370535033485483781;88575580000196;62010055284
18855721506476316150868541000484801625362718;77446080000138;31656079313
51253280702571267780602010147445305558688763;61247060000106;67109357449
48456571248607453557218312452713872425373172;18729790000106;45892925218
87853031547233677812718664745104142273676407;43249370000170;12800145552
64087666585334288824155053407721237458240711;92666220000177;57263307227
20382184436202211068858886414243356073240038;42295620000145;04316165747
50460105726666068643652362376385415420808634;51906720000151;31369110677
34255140528821146170676608577415581643387254;99373220000128;03484318724
33102285063707336615560384641186647435457268;45281430000167;55376464474
86025035654187303236803070308257254856183506;52391710000193;96068260585
21242300105326478426216487221025046457046731;31392480000107;39623955553
83308561877865828874173131626007154068247012;16807950000162;99061614937
17101756372111255258650338338411535282270705;70972240000133;15008368508
20381142565715177877032304507477554571057660;04078050000142;27583656850
55485554350041277371702780242007324684541317;88796260000166;09349132850
44148111530211763003772152627464104161077453;68493770000157;24749415332
85536355417827800333816560106862785572616357;68145250000153;49334262010
78404386486777800087513743457663358236761332;21428680000119;26722872106
28001381411744118588456637570030131750544056;41930910000150;57883275208
24081425576764431845617435471677111782885112;46514610000104;63514259569
22450335875551500627858330053734557612843731;37417640000101;22704891010
76318783647127353508064567856201285024066878;26297470000152;59269901068
76702251403116825016844148332177746303611451;17472200000140;77646007412
83345770814022484161165508885782385677230578;09488050000134;75082619330
72310117472140578046851044764011155877072718;22136680000108;19756473517
62644171486830506507402543834040363376156023;12937220000125;82950820271
62808417638464027464504333223544568804188726;06519130000111;67885256090
85156414245286385664660215113466841061826466;97282110000125;96883234896
36347656262402744771528865175188104021367011;20751350000105;70565941909
41073534284458046225824353738206158472114516;92605800000154;08227564046
34171727383254558832858564272186351346076367;69059020000134;06091348337
35820322744411703736887618064736334356681886;54342910000181;30652593461
30360636157330223454374311618621275186612116;96838350000109;74348942536
78704636477157017362225885448700142145768078;14630030000196;49255040103
80042058311014424221003865305660206102661078;05224800000100;75259702549
15751721304017382231320675534201360554006873;23499800000102;56197762390
25044876032711350140725084780631046251734600;97415150000106;66488637908
12335763008074137418303151466862448708156034;74856370000161;54842952709
55018342654314338667348001747661388858207072;74944890000126;24966876567
50517250188303367634433316780005134084855863;36917190000153;67117117931
31801810788851386030562381618778668581285070;03658670000198;00987881400
81014560064527472160031682547213066020645353;98480360000132;51679324322
28106451346354274033787233572677340737036137;71604720000104;17481711607
26230026402445404743210646212113280418680820;93974310000198;84300003726
43567124258612584350514730216817255362054817;69108990000182;52693802261
82373071168717022306867858220076172446370103;74023830000170;09874482699
23311731514614016021167548002128573828836871;99154660000194;55660263623
64183157472201866235041548876217560343155425;04773850000183;14176396954
51712043216605876070442364114801838083464354;84862520000101;92402590661
44004177341303064457758577367236756275614585;88298950000195;93478024684
70643368374170622578653112274127327548675347;29612570000114;71413523170
23667413546281023126245484522642801320041308;90059880000164;71543944396
41121854707415186776538686552078122108306132;30668570000115;31293430080
72761717235342671811410432517123520263652140;57677990000114;88918932421
81416251527671604358388701542204520422458651;78543390000133;47741581945
68005807247483255646488565357124222144546338;25026860000125;69455427699
47806013108626404671587127837176361522100712;81199360000166;42735281345
20003323582118302657355443387417527127623555;56767640000186;49253398345
34715005277567575457216782434304247565603757;23914240000105;73153317437
73184361353556228187188108808503422788207421;12447670000130;08322686749
33838475530551300172172758513441472184031035;45688880000179;42802184636
46607578082207722604878201278645031656680678;83161450000193;43729617230
62606168333842854871060680747733044357033185;64003840000190;67305624390
35431441620803008774414664130750575727055318;67707430000119;57579534541
42411460468054417373154681161817301446474286;98158030000125;36979361589
58332371433115857712171810252411017106335820;65864730000186;99398113570
55758385483201843461464313201407514581834174;14825120000132;42193016151
24116734143348124335444300687364883867001268;84966970000136;55291898224
80454581467810620811454272484852821708380846;11240960000145;50218300239
57282560884038642362027030467872320863275836;09987860000135;86384228734
24402066302703556253473012241101845618635822;38224350000104;27218016278
47075726485547560867425048531570342225844283;12139100000182;78401846005
18316734804571435053871702088351830185056100;33593160000140;45700268345
78425654845347736864054728163330786225651825;57707550000162;45820184327
55253205381715713215201684074726104845364133;80162170000101;15749849775
41512483751088116521245615273138631451411848;65516080000188;78126948957
50581346811788563324878553687275556441237507;65925700000132;32149451069
32182138078700460782672888660411755182028568;16024820000153;06155478694
76617603817774525444584107230488480056480422;37459030000170;78450999960
77850355516145586060415301067200121085123378;83048810000145;59178371554
17842728634735535606278837675061721143582603;27082190000190;42039237518
31566526238348166551683726706568760738602632;82327720000120;02111928054
38307224628560644014016406033207733144160113;68583020000176;45754887639
75828176708571282211717348405788368888347301;80782640000130;06653878066
26388613181846776006481054602316535447532438;07690240000104;39125719963
84671232425138520818043458865051157312775713;72621360000111;18425939275
62023367466331666078825833645535386580427364;24917410000160;05419888831
37284636448202016334452172017768003153201237;79238550000101;80961599847
40163783532776684735085812023344165117813168;60003260000142;85659939651
68315325401123276310541831700158046060083726;19298560000100;40438500938
85006737082457128755274323283178585277473043;02361440000108;44133105605
20216705407484110408425430672728554222288615;63955470000129;50121492893
57443347551031386876538602224720854134222863;81592880000134;31598986872
46042533646873738305877805688264660567416467;34339870000101;12570561070
48541220132260746251101710660682081207602850;51467260000102;37897214338
58556254082107628764256741060365438550560048;59331800000138;96228412957
13711023134076318702246447040676231871024318;72163450000106;38837430892
56663203788457187663716514832565383326782583;95077850000102;88880746006
68683753468545723547013678282725740656460787;59422100000159;61926515315
36440034102477512016736376816102035617111532;78099810000134;39021143631
60425506883450513232386328230171810044343125;77566580000103;00010166521
86418084233745172368486507233202645052203146;31090520000166;32753834776
51177767265410125604382146305851228581606821;37867570000193;38805330400
78203540461556842365730258565367427186533470;40693300000118;15971539400
83076848867146518361507022313811572337708400;57336050000161;90410690112
54145731675185411746452633536875672540111362;75069050000124;73851977874
60445715527265435861685657068370323885321064;30450260000120;26763156502
18555433728483588837115586162020077161842278;69972900000105;53632897255
37147804661843743810718752444178420438063845;21678500000157;50575741759
17821648287338118657886042113521581621361758;41036280000175;76626248979
64611675156668100810334328736213078015667006;80521650000111;95920180811
42208866261868677808250247327705107425720670;18708270000117;06939842446
25530113775763660285521628874837782502411043;77744130000163;33080241282
54288153677846780824414280445642828838313272;66275600000170;02691510603
86073648653601402271347326576807384328041250;83579440000172;47440975880
28584434820805710281783284201714172341888273;29236820000169;77121699508
54827150140388136135885226068018182200222315;76406560000102;20941461971
21364801773618542654251107881222133668820453;17572840000121;54208104090
52367856301822516207766642253543835203518450;20221240000123;26344514230
67321658172108231482035177687576212262417103;50684350000192;67545784839
10581135033346605146117084567876601864687083;13162140000108;34237301370
56016025283533656431241472856183710135057833;84582310000151;71185772197
87842862308055207741037847482570825623165715;70272590000197;93986492330
43773873750248836556878502125462241231211851;68285600000187;63258034699
60226223352164445113455571814725257221733042;07696460000145;39845011535
35846332830101651267610864718577533613537668;31191180000160;39649007610
28607341162574042571051157545574125156606674;64233860000158;57574581940
87633301005148871650176130442684522214841557;45571750000151;14486599144
61164128657522658140574877015025057211820265;99562460000170;82971458407
68434616830765163485274386071053547843825186;72045190000174;30693283939
32452174351615027853270250816280745057010782;35643510000161;23768563618
84281842330077154587175485684811568653231123;89468680000186;97631359156
33862156187237042416027343755545706460804525;09743520000169;45468453673
57852218871511282711588382724174432876737027;27583410000169;06077528820
40823854434651886363878182583021274751545200;53179630000131;81303970562
50838141168210636728375005132086003858780374;38684580000156;36570186620
11868155855587005336780143750231176105761600;76806600000103;08054774460
18637724027703535357876145300021286217875714;40634750000130;85860340451
72761601428207010100458171042654244746262713;06735920000134;72974943721
62745620175045826267643681482270554015566037;14783600000188;27428632730
82281066218015168010877138058704368642228854;48114070000105;04282680563
61403555314438735551827071356342545574748583;37746020000116;53570300579
85384633112507021044618730673602761358252043;15594240000139;21098096983
64241511575625827136555336436161110238372612;52094940000190;57179165409
71766155683248516357266234043822807430565475;21769080000114;41318264707
40687322610817787201300465560473625343533761;92872130000132;03537149689
46351881531738165566842223177803878453762712;85256690000105;76264061921
54855626776366570687448416332268056863187764;41591190000146;14736346795
40704416643437783307772653104633810064823652;50744630000149;78131485684
34780714301615876172316872508443051730850551;27925260000124;28073489716
64821508285456641650341561547782073312630233;62790300000179;29128328965
87565142133714175227408571721867426748742471;68697730000127;76641226514
66076716467486777758331445716386033020073866;96844330000132;47775970405
77470345050013271576354231213708601664526330;35661220000140;20632439050
45256715411422141245185474128020427468064654;33471110000190;01120485878
64403106442628131505612455535842516635255450;33084610000170;13480402623
31645424358810332141652121666558764236108833;69106080000160;81706558546
86215881451672034146768511573688088150654647;65748360000111;15929967792
66200828078255362350261674011551812667150601;75103190000171;17771454577
70857786631285280678358084852206878500453888;62066680000101;90961557184
64822636083334358711513476164854106674401342;04275490000190;36945008983
53563885437013851630483812623475334737034521;90781240000163;40328730629
43206081208310271844581400616278241782423265;83914640000134;80732446597
13033008745825405463088170532526203053520167;10546400000150;87593363074
13765505106308070633603176621242254851587562;57137270000166;98431051094
22413413353035514011347154061404188524656387;04047930000151;30413518469
82326710185454722335503745714216243235675655;23956770000108;45400863671
53145117324426630683320826037025831450756663;99261630000187;01362586978
48510437763470265213154678545380337848068871;74764980000135;23598865333
43043246467501343471878846488117741601066812;59967530000156;04433270849
73284483366775506530818523385870775475882280;51215400000155;81465751297
87340631351242817287281771664246387055154753;88767340000193;45046491958
17272061162045585360557645876452525046305533;83147030000152;81930836015
48471675380774203511140247456302753754181153;25649020000119;27691321058
25104478206688861401554435457623816283754407;41787580000196;35479201247
27254386474470535874830540622036545440016842;32220510000160;82300439735
88302865434628306461212474424550307565887880;52598650000184;96160766040
81238728588406338644458417773553608052185031;86003460000199;90755229169
82711320483336416214032360786232420300252378;36837990000164;44415008747
77726237817248668748682088417132206408880410;47384490000130;03698961652
58056853837067637064048000402312156663513214;72048190000128;47586878200
50503838462331187510514488371107704658883447;16329260000145;05241165800
68054805546356454653717342657423503620503306;32682870000184;95743042306
13003532804654614752340512868723006243310134;52185560000161;20378013190
54410684056358862181314238670564311627788081;14947990000184;11147504172
37784656385577401384776533683023265755675547;08176670000175;46895695419
11000856073781808438263331762841658643468081;39803060000188;83902119128
61151244406447324632778273813274034068003332;79406240000140;64920046715
23405801070135815206041155352027571065043446;27651450000109;16742062916
34722647415560586515732683241004832734034174;32535240000187;48258805924
21651785080514756821836127715806340823215161;02966590000137;45080943769
74385316118540625812838102760188010661665150;54094000000127;71226845800
18562507208262864876465023413026852471128235;12431500000167;69258539044
15172322780700483315734781884022057857775412;01184690000149;47281536224
17532101137702018306074605516045325165883610;96489670000192;39220649900
60608827823217228781360787865620031000050264;93686370000105;74307343590
15650656080682408423803051543132524515880182;50677090000128;95986653564
62633742486055640400516228645620272684040877;18378430000107;75212490545
76611103166632612714610048500386710357846775;40968510000171;01769135723
38453713445632080003506577363484057570340546;94760150000147;83468258461
